pos	campo	tipo	nulos	ceros
63	Master_mfinanciacion_limite_rank	numeric	106893	1162
64	Master_msaldototal_rank	numeric	106893	472295
65	Master_mlimitecompra_rank	numeric	106893	0
66	Master_mconsumototal_rank	numeric	582589	114249
67	Master_mpagominimo_rank	numeric	106893	525888
68	Visa_mfinanciacion_limite_rank	numeric	40141	1438
69	Visa_msaldototal_rank	numeric	40141	91908
70	Visa_mlimitecompra_rank	numeric	40141	0
71	Visa_mconsumototal_rank	numeric	130807	72917
72	Visa_mpagominimo_rank	numeric	40141	146413
73	mpayroll_sobre_edad_rank	numeric	5	480540
74	mv_status07_rank	numeric	0	937142
75	vm_mfinanciacion_limite_rank	numeric	0	36146
76	vm_msaldototal_rank	numeric	0	118561
77	vm_mlimitecompra_rank	numeric	0	34560
78	vm_mconsumototal_rank	numeric	0	184264
79	vm_mpagominimo_rank	numeric	0	160395
80	internet_lag1	integer	67761	394215
81	cliente_edad_lag1	integer	37306	15
82	cliente_antiguedad_lag1	integer	37306	0
83	cproductos_lag1	integer	37306	0
84	cdescubierto_preacordado_lag1	integer	37306	34403
85	ctarjeta_visa_lag1	integer	37306	40646
86	ctarjeta_visa_transacciones_lag1	integer	67761	134210
87	ctarjeta_master_lag1	integer	37306	104911
88	ctarjeta_master_transacciones_lag1	integer	67761	572891
89	cprestamos_personales_lag1	integer	37306	692733
90	cpayroll_trx_lag1	integer	37306	458307
91	ccomisiones_mantenimiento_lag1	integer	37306	639889
92	ccomisiones_otras_lag1	integer	119969	23262
93	ccallcenter_transacciones_lag1	integer	67761	791724
94	thomebanking_lag1	integer	67761	219971
95	chomebanking_transacciones_lag1	integer	94747	206299
96	ctrx_quarter_lag1	integer	37306	8250
97	Master_status_lag1	integer	139564	833925
98	Master_Fvencimiento_lag1	integer	139564	0
99	Master_fultimo_cierre_lag1	integer	140172	60659
100	Master_fechaalta_lag1	integer	139564	0
101	Master_cconsumos_lag1	integer	597705	109447
102	Visa_status_lag1	integer	74835	898012
103	Visa_Fvencimiento_lag1	integer	74835	0
104	Visa_fultimo_cierre_lag1	integer	75244	61217
105	Visa_fechaalta_lag1	integer	74835	0
106	Visa_cconsumos_lag1	integer	161834	69464
107	kmes_lag1	integer	37306	0
108	ctrx_quarter_normalizado_lag1	numeric	37306	8250
109	vm_status01_lag1	integer	69629	902202
110	vm_status02_lag1	integer	144770	828208
111	vm_status03_lag1	integer	37306	828208
112	vm_status04_lag1	integer	37306	828208
113	vm_status05_lag1	integer	37306	828208
114	vm_status06_lag1	integer	37306	902912
115	vm_Fvencimiento_lag1	integer	69629	0
116	vm_fultimo_cierre_lag1	integer	70022	55041
117	vm_fechaalta_lag1	integer	69629	0
118	vm_cconsumos_lag1	integer	37306	175289
119	vmr_Master_mlimitecompra_lag1	numeric	139564	0
120	vmr_Visa_mlimitecompra_lag1	numeric	74835	0
121	vmr_msaldototal_lag1	numeric	37306	112818
122	vmr_mconsumototal_lag1	numeric	37306	175307
123	vmr_mpagominimo_lag1	numeric	37306	153191
124	mrentabilidad_rank_lag1	numeric	119969	2215
125	mrentabilidad_annual_rank_lag1	numeric	119969	1972
126	mcomisiones_rank_lag1	numeric	119969	23403
127	mactivos_margen_rank_lag1	numeric	119969	38617
128	mpasivos_margen_rank_lag1	numeric	119969	10563
129	mcuenta_corriente_rank_lag1	numeric	37306	467728
130	mcaja_ahorro_rank_lag1	numeric	37306	61597
131	mcuentas_saldo_rank_lag1	numeric	67761	6029
132	mtarjeta_visa_consumo_rank_lag1	numeric	67761	134210
133	mtarjeta_master_consumo_rank_lag1	numeric	67761	572891
134	mprestamos_personales_rank_lag1	numeric	37306	692733
135	mpayroll_rank_lag1	numeric	37306	461558
136	mttarjeta_visa_debitos_automaticos_rank_lag1	numeric	62357	320894
137	mcomisiones_mantenimiento_rank_lag1	numeric	37306	642813
138	mtransferencias_recibidas_rank_lag1	numeric	37306	372900
139	Master_mfinanciacion_limite_rank_lag1	numeric	139564	735
140	Master_msaldototal_rank_lag1	numeric	139564	454975
141	Master_mlimitecompra_rank_lag1	numeric	139564	0
142	Master_mconsumototal_rank_lag1	numeric	597705	109450
143	Master_mpagominimo_rank_lag1	numeric	139564	506695
144	Visa_mfinanciacion_limite_rank_lag1	numeric	74835	980
145	Visa_msaldototal_rank_lag1	numeric	74835	88174
146	Visa_mlimitecompra_rank_lag1	numeric	74835	0
147	Visa_mconsumototal_rank_lag1	numeric	161834	69484
148	Visa_mpagominimo_rank_lag1	numeric	74835	140782
149	mpayroll_sobre_edad_rank_lag1	numeric	37311	461558
150	mv_status07_rank_lag1	numeric	37306	903019
151	vm_mfinanciacion_limite_rank_lag1	numeric	37306	33369
152	vm_msaldototal_rank_lag1	numeric	37306	112818
153	vm_mlimitecompra_rank_lag1	numeric	37306	32323
154	vm_mconsumototal_rank_lag1	numeric	37306	175307
155	vm_mpagominimo_rank_lag1	numeric	37306	153191
156	internet_delta1	integer	97784	815697
157	cliente_edad_delta1	integer	37306	861065
158	cliente_antiguedad_delta1	integer	37306	0
159	cproductos_delta1	integer	37306	857249
160	cdescubierto_preacordado_delta1	integer	37306	936847
161	ctarjeta_visa_delta1	integer	37306	935521
162	ctarjeta_visa_transacciones_delta1	integer	97784	268955
163	ctarjeta_master_delta1	integer	37306	935398
164	ctarjeta_master_transacciones_delta1	integer	97784	642952
165	cprestamos_personales_delta1	integer	37306	887991
166	cpayroll_trx_delta1	integer	37306	705786
167	ccomisiones_mantenimiento_delta1	integer	37306	896914
168	ccomisiones_otras_delta1	integer	201559	351653
169	ccallcenter_transacciones_delta1	integer	97784	703104
170	thomebanking_delta1	integer	97784	760399
171	chomebanking_transacciones_delta1	integer	151288	186098
172	ctrx_quarter_delta1	integer	37306	53000
173	Master_status_delta1	integer	142082	831219
174	Master_Fvencimiento_delta1	integer	142082	0
175	Master_fultimo_cierre_delta1	integer	142690	21384
176	Master_fechaalta_delta1	integer	142082	0
177	Master_cconsumos_delta1	integer	613573	154376
178	Visa_status_delta1	integer	77697	894921
179	Visa_Fvencimiento_delta1	integer	77697	2
180	Visa_fultimo_cierre_delta1	integer	78108	23724
181	Visa_fechaalta_delta1	integer	77697	0
182	Visa_cconsumos_delta1	integer	168538	216445
183	kmes_delta1	integer	37306	3
184	ctrx_quarter_normalizado_delta1	numeric	37306	52337
185	vm_status01_delta1	integer	72156	898341
186	vm_status02_delta1	integer	147551	825021
187	vm_status03_delta1	integer	37306	930841
188	vm_status04_delta1	integer	37306	928635
189	vm_status05_delta1	integer	37306	928585
190	vm_status06_delta1	integer	37306	930824
191	vm_Fvencimiento_delta1	integer	72156	34
192	vm_fultimo_cierre_delta1	integer	72552	23796
193	vm_fechaalta_delta1	integer	72156	0
194	vm_cconsumos_delta1	integer	37306	314181
195	vmr_Master_mlimitecompra_delta1	numeric	142082	731220
196	vmr_Visa_mlimitecompra_delta1	numeric	77697	794880
197	vmr_msaldototal_delta1	numeric	37306	130787
198	vmr_mconsumototal_delta1	numeric	37306	182135
199	vmr_mpagominimo_delta1	numeric	37306	164189
200	mrentabilidad_rank_delta1	numeric	201559	1274
201	mrentabilidad_annual_rank_delta1	numeric	201559	1158
202	mcomisiones_rank_delta1	numeric	201559	14671
203	mactivos_margen_rank_delta1	numeric	201559	27525
204	mpasivos_margen_rank_delta1	numeric	201559	7146
205	mcuenta_corriente_rank_delta1	numeric	37306	394516
206	mcaja_ahorro_rank_delta1	numeric	37306	43891
207	mcuentas_saldo_rank_delta1	numeric	97784	4169
208	mtarjeta_visa_consumo_rank_delta1	numeric	97784	118525
209	mtarjeta_master_consumo_rank_delta1	numeric	97784	530641
210	mprestamos_personales_rank_delta1	numeric	37306	687705
211	mpayroll_rank_delta1	numeric	37306	451578
212	mttarjeta_visa_debitos_automaticos_rank_delta1	numeric	87297	297041
213	mcomisiones_mantenimiento_rank_delta1	numeric	37306	626924
214	mtransferencias_recibidas_rank_delta1	numeric	37306	291126
215	Master_mfinanciacion_limite_rank_delta1	numeric	142082	224
216	Master_msaldototal_rank_delta1	numeric	142082	432670
217	Master_mlimitecompra_rank_delta1	numeric	142082	27
218	Master_mconsumototal_rank_delta1	numeric	613573	71331
219	Master_mpagominimo_rank_delta1	numeric	142082	470951
220	Visa_mfinanciacion_limite_rank_delta1	numeric	77697	265
221	Visa_msaldototal_rank_delta1	numeric	77697	77143
222	Visa_mlimitecompra_rank_delta1	numeric	77697	24
223	Visa_mconsumototal_rank_delta1	numeric	168538	44771
224	Visa_mpagominimo_rank_delta1	numeric	77697	103930
225	mpayroll_sobre_edad_rank_delta1	numeric	37311	451579
226	mv_status07_rank_delta1	numeric	37306	899739
227	vm_mfinanciacion_limite_rank_delta1	numeric	37306	32709
228	vm_msaldototal_rank_delta1	numeric	37306	102891
229	vm_mlimitecompra_rank_delta1	numeric	37306	31162
230	vm_mconsumototal_rank_delta1	numeric	37306	152781
231	vm_mpagominimo_rank_delta1	numeric	37306	125767
232	internet_tend6	numeric	38245	718573
233	cliente_edad_tend6	numeric	37306	579004
234	cliente_antiguedad_tend6	numeric	37306	1
235	cproductos_tend6	numeric	37306	685857
236	cdescubierto_preacordado_tend6	numeric	37306	932012
237	ctarjeta_visa_tend6	numeric	37306	925615
238	ctarjeta_visa_transacciones_tend6	numeric	38245	151504
239	ctarjeta_master_tend6	numeric	37306	924673
240	ctarjeta_master_transacciones_tend6	numeric	38245	568562
241	cprestamos_personales_tend6	numeric	37306	800025
242	cpayroll_trx_tend6	numeric	37306	526591
243	ccomisiones_mantenimiento_tend6	numeric	37306	788775
244	ccomisiones_otras_tend6	numeric	39788	134939
245	ccallcenter_transacciones_tend6	numeric	38245	577870
246	thomebanking_tend6	numeric	38245	676851
247	chomebanking_transacciones_tend6	numeric	39267	130016
248	ctrx_quarter_tend6	numeric	37306	10734
249	Master_status_tend6	numeric	135455	830583
250	Master_Fvencimiento_tend6	numeric	135455	3
251	Master_fultimo_cierre_tend6	numeric	136067	128805
252	Master_fechaalta_tend6	numeric	135455	0
253	Master_cconsumos_tend6	numeric	565690	100911
254	Visa_status_tend6	numeric	70492	893620
255	Visa_Fvencimiento_tend6	numeric	70492	2
256	Visa_fultimo_cierre_tend6	numeric	70904	139611
257	Visa_fechaalta_tend6	numeric	70492	0
258	Visa_cconsumos_tend6	numeric	149501	90605
259	kmes_tend6	numeric	37306	6
260	ctrx_quarter_normalizado_tend6	numeric	37306	10143
261	vm_status01_tend6	numeric	66011	893785
262	vm_status02_tend6	numeric	139904	823375
263	vm_status03_tend6	numeric	37306	917525
264	vm_status04_tend6	numeric	37306	913441
265	vm_status05_tend6	numeric	37306	913437
266	vm_status06_tend6	numeric	37306	920263
267	vm_Fvencimiento_tend6	numeric	66011	9
268	vm_fultimo_cierre_tend6	numeric	66406	138706
269	vm_fechaalta_tend6	numeric	66011	1
270	vm_cconsumos_tend6	numeric	37306	177532
271	vmr_Master_mlimitecompra_tend6	numeric	135455	520895
272	vmr_Visa_mlimitecompra_tend6	numeric	70492	590411
273	vmr_msaldototal_tend6	numeric	37306	93044
274	vmr_mconsumototal_tend6	numeric	37306	126257
275	vmr_mpagominimo_tend6	numeric	37306	107352
276	mrentabilidad_rank_tend6	numeric	39788	1433
277	mrentabilidad_annual_rank_tend6	numeric	39788	1359
278	mcomisiones_rank_tend6	numeric	39788	10632
279	mactivos_margen_rank_tend6	numeric	39788	24994
280	mpasivos_margen_rank_tend6	numeric	39788	5324
281	mcuenta_corriente_rank_tend6	numeric	37306	284093
282	mcaja_ahorro_rank_tend6	numeric	37306	24199
283	mcuentas_saldo_rank_tend6	numeric	38245	4147
284	mtarjeta_visa_consumo_rank_tend6	numeric	38245	110578
285	mtarjeta_master_consumo_rank_tend6	numeric	38245	526295
286	mprestamos_personales_rank_tend6	numeric	37306	664883
287	mpayroll_rank_tend6	numeric	37306	432843
288	mttarjeta_visa_debitos_automaticos_rank_tend6	numeric	37821	294617
289	mcomisiones_mantenimiento_rank_tend6	numeric	37306	564180
290	mtransferencias_recibidas_rank_tend6	numeric	37306	229481
291	Master_mfinanciacion_limite_rank_tend6	numeric	135455	225
292	Master_msaldototal_rank_tend6	numeric	135455	400723
293	Master_mlimitecompra_rank_tend6	numeric	135455	23
294	Master_mconsumototal_rank_tend6	numeric	565690	60878
295	Master_mpagominimo_rank_tend6	numeric	135455	430662
296	Visa_mfinanciacion_limite_rank_tend6	numeric	70492	304
297	Visa_msaldototal_rank_tend6	numeric	70492	69112
298	Visa_mlimitecompra_rank_tend6	numeric	70492	12
299	Visa_mconsumototal_rank_tend6	numeric	149501	29792
300	Visa_mpagominimo_rank_tend6	numeric	70492	83723
301	mpayroll_sobre_edad_rank_tend6	numeric	37311	432847
302	mv_status07_rank_tend6	numeric	37306	895763
303	vm_mfinanciacion_limite_rank_tend6	numeric	37306	27218
304	vm_msaldototal_rank_tend6	numeric	37306	90091
305	vm_mlimitecompra_rank_tend6	numeric	37306	24798
306	vm_mconsumototal_rank_tend6	numeric	37306	124044
307	vm_mpagominimo_rank_tend6	numeric	37306	104131
308	entrenamiento	integer	0	878734
309	rf_001_015	integer	30584	624116
310	rf_001_008	integer	30584	697848
311	rf_001_010	integer	0	854559
312	rf_001_009	integer	0	940763
313	rf_001_013	integer	0	945647
314	rf_002_003	integer	0	499698
315	rf_002_011	integer	0	817742
316	rf_002_005	integer	0	943317
317	rf_002_008	integer	0	958315
318	rf_002_001	integer	0	955603
319	rf_002_006	integer	0	954757
320	rf_003_015	integer	83000	734225
321	rf_003_005	integer	0	953152
322	rf_003_013	integer	0	900298
323	rf_003_008	integer	0	957694
324	rf_003_007	integer	0	953010
325	rf_003_012	integer	0	958560
326	rf_003_009	integer	0	943754
327	rf_004_011	integer	0	538144
328	rf_004_012	integer	30584	859111
329	rf_004_004	integer	0	948847
330	rf_005_007	integer	0	492805
331	rf_005_002	integer	0	944420
332	rf_005_000	integer	30584	932990
333	rf_006_008	integer	0	519778
334	rf_006_013	integer	30584	807787
335	rf_006_011	integer	0	958540
336	rf_006_009	integer	30584	919151
337	rf_006_010	integer	0	954032
338	rf_006_006	integer	0	952112
339	rf_006_000	integer	0	957367
340	rf_006_012	integer	0	947526
341	rf_006_002	integer	0	949183
342	rf_006_014	integer	30584	851514
343	rf_007_012	integer	0	551087
344	rf_007_013	integer	0	773530
345	rf_007_015	integer	0	953144
346	rf_007_010	integer	0	930253
347	rf_007_000	integer	0	945083
348	rf_007_003	integer	83000	879911
349	rf_008_010	integer	0	522072
350	rf_008_001	integer	0	949597
351	rf_008_008	integer	0	959390
352	rf_009_008	integer	0	548735
353	rf_009_014	integer	0	813607
354	rf_009_005	integer	83000	866224
355	rf_009_003	integer	0	957841
356	rf_009_002	integer	83000	874757
357	rf_009_000	integer	0	955334
358	rf_010_007	integer	0	519269
359	rf_010_011	integer	83000	698420
360	rf_010_004	integer	0	952933
361	rf_010_015	integer	0	920510
362	rf_010_002	integer	0	944420
363	rf_010_003	integer	0	954516
364	rf_010_008	integer	83000	876175
365	rf_010_000	integer	30584	932990
366	rf_011_005	integer	0	518437
367	rf_011_009	integer	83000	860003
368	rf_011_011	integer	0	953058
369	rf_012_014	integer	0	559317
370	rf_012_015	integer	0	765744
371	rf_012_006	integer	30584	913862
372	rf_012_013	integer	0	937056
373	rf_012_007	integer	0	934176
374	rf_012_008	integer	0	953261
375	rf_012_005	integer	0	950887
376	rf_013_006	integer	0	504290
377	rf_013_012	integer	83000	690526
378	rf_013_014	integer	30584	911279
379	rf_013_008	integer	30584	929773
380	rf_013_007	integer	0	950494
381	rf_013_000	integer	0	947106
382	rf_013_005	integer	0	949913
383	rf_013_003	integer	0	957819
384	rf_014_008	integer	0	555693
385	rf_014_011	integer	30584	922073
386	rf_014_010	integer	0	946517
387	rf_015_007	integer	0	520008
388	rf_015_014	integer	0	838621
389	rf_015_011	integer	83000	875567
390	rf_015_009	integer	0	934616
391	rf_015_005	integer	0	946064
392	rf_015_002	integer	0	945015
393	rf_015_004	integer	83000	862904
394	rf_016_005	integer	0	512878
395	rf_016_015	integer	83000	744185
396	rf_016_010	integer	30584	920681
397	rf_016_012	integer	0	851431
398	rf_016_001	integer	0	948698
399	rf_016_007	integer	0	955145
400	rf_016_008	integer	0	957948
401	rf_017_007	integer	0	522680
402	rf_017_015	integer	0	800657
403	rf_017_010	integer	0	945516
404	rf_017_012	integer	0	952755
405	rf_017_011	integer	0	935390
406	rf_017_002	integer	0	943023
407	rf_017_000	integer	30584	932943
408	rf_018_011	integer	0	929013
409	rf_018_006	integer	0	944200
410	rf_018_004	integer	0	905386
411	rf_018_000	integer	0	956780
412	rf_018_002	integer	0	956257
413	rf_018_007	integer	25196	930961
414	rf_019_005	integer	0	510875
415	rf_019_009	integer	0	927520
416	rf_019_010	integer	0	931078
417	rf_019_003	integer	0	955186
418	rf_019_007	integer	30584	923138
419	rf_019_013	integer	83000	876934
420	rf_020_007	integer	0	518972
421	rf_020_013	integer	83000	702788
422	rf_020_009	integer	30584	917975
423	rf_020_010	integer	0	944996
424	rf_020_012	integer	83000	870112
425	rf_020_006	integer	30584	923737
426	rf_020_001	integer	0	948185
427	rf_020_015	integer	0	952234
428	rf_020_005	integer	0	956795
429	rf_020_014	integer	0	947130
430	rf_001_012	integer	107746	841135
431	rf_001_002	integer	24746	919128
432	rf_001_003	integer	24746	930120
433	rf_001_001	integer	24746	917578
434	rf_001_007	integer	24746	939230
435	rf_001_005	integer	24746	932179
436	rf_001_004	integer	107746	852230
437	rf_001_000	integer	55330	908364
438	rf_001_014	integer	24746	937274
439	rf_001_011	integer	107746	851448
440	rf_001_006	integer	24746	941033
441	rf_002_010	integer	24746	919945
442	rf_002_013	integer	50060	910657
443	rf_002_000	integer	24746	933654
444	rf_002_004	integer	24746	922581
445	rf_002_012	integer	24746	900759
446	rf_002_007	integer	24746	930952
447	rf_002_009	integer	24746	933444
448	rf_002_015	integer	24746	933043
449	rf_002_002	integer	24746	924422
450	rf_002_014	integer	50060	908633
451	rf_003_014	integer	24746	539156
452	rf_003_010	integer	24746	920136
453	rf_003_003	integer	24746	905324
454	rf_003_000	integer	24746	926659
455	rf_003_011	integer	24746	920788
456	rf_003_001	integer	108847	843204
457	rf_003_004	integer	24746	932212
458	rf_003_006	integer	108847	852105
459	rf_003_002	integer	24746	931417
460	rf_004_015	integer	55330	788551
461	rf_004_014	integer	55330	875402
462	rf_004_005	integer	24746	904472
463	rf_004_006	integer	24746	926113
464	rf_004_003	integer	24746	929206
465	rf_004_009	integer	191847	770763
466	rf_004_002	integer	24746	936302
467	rf_004_007	integer	24746	928924
468	rf_004_010	integer	108847	849695
469	rf_004_001	integer	24746	930497
470	rf_004_013	integer	108847	843755
471	rf_004_000	integer	55330	900755
472	rf_004_008	integer	24746	935736
473	rf_005_012	integer	81355	751234
474	rf_005_011	integer	108847	840626
475	rf_005_015	integer	107746	853462
476	rf_005_008	integer	24746	931871
477	rf_005_014	integer	24746	928983
478	rf_005_006	integer	24746	925263
479	rf_005_013	integer	24746	870685
480	rf_005_005	integer	83205	876630
481	rf_005_009	integer	107746	853985
482	rf_005_003	integer	24746	928499
483	rf_005_010	integer	55330	910957
484	rf_005_001	integer	24746	926007
485	rf_005_004	integer	24746	929158
486	rf_006_005	integer	24746	927965
487	rf_006_003	integer	24746	931742
488	rf_006_004	integer	24746	933620
489	rf_006_015	integer	191847	766543
490	rf_006_001	integer	55713	892915
491	rf_006_007	integer	24746	937539
492	rf_007_006	integer	24746	916006
493	rf_007_014	integer	108847	834041
494	rf_007_002	integer	24746	929775
495	rf_007_007	integer	108847	851585
496	rf_007_011	integer	24746	914595
497	rf_007_001	integer	108847	847271
498	rf_007_009	integer	108847	853766
499	rf_007_008	integer	24746	931334
500	rf_007_005	integer	24746	933475
501	rf_007_004	integer	24746	933890
502	rf_008_015	integer	24746	786480
503	rf_008_013	integer	191847	739246
504	rf_008_012	integer	24746	929075
505	rf_008_011	integer	24746	885634
506	rf_008_005	integer	108847	854094
507	rf_008_007	integer	24746	925944
508	rf_008_000	integer	24746	932600
509	rf_008_002	integer	24746	929597
510	rf_008_014	integer	107746	853936
511	rf_008_009	integer	24746	925955
512	rf_008_006	integer	24746	922547
513	rf_008_004	integer	107746	856957
514	rf_008_003	integer	24746	933586
515	rf_009_009	integer	108847	837261
516	rf_009_011	integer	24746	912857
517	rf_009_010	integer	108847	813229
518	rf_009_006	integer	24746	907115
519	rf_009_007	integer	287868	643562
520	rf_009_004	integer	24746	923972
521	rf_009_001	integer	24746	929964
522	rf_009_015	integer	108847	841966
523	rf_010_006	integer	55713	897068
524	rf_010_009	integer	24746	923728
525	rf_010_001	integer	24746	922303
526	rf_010_010	integer	86297	866858
527	rf_010_012	integer	24746	932083
528	rf_010_014	integer	107746	855764
529	rf_010_013	integer	107746	858141
530	rf_010_005	integer	24746	937362
531	rf_011_012	integer	138713	658788
532	rf_011_007	integer	24746	911165
533	rf_011_006	integer	55713	902900
534	rf_011_002	integer	191847	769495
535	rf_011_000	integer	24746	935474
536	rf_011_001	integer	24746	930410
537	rf_011_010	integer	24746	920703
538	rf_011_015	integer	55713	897624
539	rf_011_014	integer	55713	878292
540	rf_011_003	integer	24746	922602
541	rf_011_004	integer	24746	937084
542	rf_011_013	integer	55713	908589
543	rf_012_012	integer	108847	839673
544	rf_012_009	integer	24746	921955
545	rf_012_002	integer	24746	931866
546	rf_012_004	integer	108847	854317
547	rf_012_000	integer	24746	930791
548	rf_012_010	integer	24746	940935
549	rf_012_003	integer	24746	931756
550	rf_012_001	integer	108847	842382
551	rf_013_015	integer	55330	904247
552	rf_013_001	integer	77880	876782
553	rf_013_002	integer	24746	936142
554	rf_013_009	integer	108847	851398
555	rf_013_013	integer	24746	916290
556	rf_013_011	integer	55330	903960
557	rf_013_004	integer	24746	936597
558	rf_013_010	integer	24746	938455
559	rf_014_013	integer	55330	857595
560	rf_014_015	integer	55330	746438
561	rf_014_009	integer	55330	894662
562	rf_014_004	integer	108847	831410
563	rf_014_005	integer	108847	843881
564	rf_014_006	integer	108847	846413
565	rf_014_000	integer	77880	873029
566	rf_014_014	integer	191847	761547
567	rf_014_001	integer	108847	853857
568	rf_014_003	integer	24746	922783
569	rf_014_007	integer	108847	844484
570	rf_014_012	integer	108847	854740
571	rf_014_002	integer	108847	837512
572	rf_015_010	integer	86297	870321
573	rf_015_015	integer	108847	821118
574	rf_015_012	integer	108847	824695
575	rf_015_008	integer	24746	931778
576	rf_015_001	integer	24746	917427
577	rf_015_003	integer	24746	928359
578	rf_015_000	integer	24746	938233
579	rf_015_013	integer	86297	873133
580	rf_015_006	integer	55330	907149
581	rf_016_003	integer	139431	814402
582	rf_016_014	integer	108847	853313
583	rf_016_004	integer	108847	853170
584	rf_016_013	integer	108847	849357
585	rf_016_000	integer	77880	881655
586	rf_016_011	integer	55330	910121
587	rf_016_009	integer	108847	849673
588	rf_016_006	integer	108847	853869
589	rf_016_002	integer	108847	849777
590	rf_017_013	integer	24746	927529
591	rf_017_003	integer	24746	917202
592	rf_017_014	integer	139431	809571
593	rf_017_001	integer	24746	927175
594	rf_017_005	integer	24746	933808
595	rf_017_004	integer	24746	925049
596	rf_017_006	integer	55330	907462
597	rf_017_008	integer	108847	851343
598	rf_017_009	integer	24746	930839
599	rf_018_008	integer	24746	551186
600	rf_018_014	integer	107746	687214
601	rf_018_015	integer	191847	751609
602	rf_018_010	integer	24746	927728
603	rf_018_001	integer	24746	923373
604	rf_018_009	integer	24746	913744
605	rf_018_003	integer	24746	935781
606	rf_018_012	integer	24746	932414
607	rf_018_005	integer	108847	851047
608	rf_018_013	integer	55330	911475
609	rf_019_015	integer	191847	649536
610	rf_019_014	integer	191847	743259
611	rf_019_006	integer	191847	760555
612	rf_019_000	integer	77880	872231
613	rf_019_002	integer	108847	840492
614	rf_019_012	integer	164355	793152
615	rf_019_011	integer	108847	845663
616	rf_019_008	integer	83205	878707
617	rf_019_001	integer	24746	921897
618	rf_019_004	integer	108847	849535
619	rf_020_004	integer	24746	934279
620	rf_020_003	integer	24746	928481
621	rf_020_000	integer	24746	934608
622	rf_020_011	integer	107746	855928
623	rf_020_008	integer	24746	925364
624	rf_020_002	integer	24746	925382
625	rf_012_011	integer	49737	907040
626	rf_011_008	integer	100148	855950
627	rf_009_013	integer	713252	257267
628	rf_009_012	integer	713252	256022
